track_id,track_name,track_number,track_popularity,track_duration_min,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type
6gI9b2VsoWhjhIuIeToDVs,Die Hard,4,2,3.9837666666666665,True,Kendrick Lamar,89.0,44592005.0,"hip hop, west coast hip hop",1atjqOZTCdrjxjMyCPZc2g,Mr. Morale & The Big Steppers,2022-05-13,18,album
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,1,81,2.47475,False,OneRepublic,81.0,18706004.0,soft pop,04PEOM6kIEeq9lRp1asNP2,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,1,single
2FeBslNBMdR9V58uv6hd2t,N95,2,2,3.265833333333333,True,Kendrick Lamar,89.0,44592005.0,"hip hop, west coast hip hop",1atjqOZTCdrjxjMyCPZc2g,Mr. Morale & The Big Steppers,2022-05-13,18,album
5TdvqBeEp4O7S8atGCUKOg,Take You There,1,0,2.4717,False,ConKi,61.0,26106.0,N/A,7CbzLKLCGuFzPLddvvTbLW,Take You There,2022-05-13,1,single
0Sn0hAaE5yQxyduDZuqWoY,Your Guilty Pleasure,8,51,2.9024833333333335,True,Henry Verus,45.0,77523.0,dark r&b,3Wicqw4vojPJ7Um7DaK9Qi,Vanity,2022-05-13,8,album
6wTNs055Zhho6ngtbxFS2O,Nightmares,1,20,2.2380833333333334,False,Kløn,32.0,4723.0,drift phonk,7coKFIZ84uHdwCYjnpzv9h,Nightmares,2022-05-13,1,single
0z2BVrzRVNvmnFF37mDhev,Cassandra,8,55,4.29935,False,Florence + The Machine,77.0,7222118.0,baroque pop,4ohh1zQ4yybSK9FS7LLyDE,Dance Fever,2022-05-13,14,album
5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,1,70,3.423783333333333,False,Stacey Ryan,52.0,189019.0,N/A,0ASnNAycI0eu91gMm9Jfe4,Fall In Love Alone,2022-05-13,1,single
2jewIxd57lQyXWpAvBDAYg,Gravity,2,45,2.177416666666667,False,Two Feet,67.0,2177612.0,N/A,7q1CcQco23wrR3dpVd87kL,Shape & Form,2022-05-13,14,album
0fX4oNGBWO3dSGUZcVdVV2,N95,2,72,3.265833333333333,True,Kendrick Lamar,89.0,44592005.0,"hip hop, west coast hip hop",79ONNoS4M9tfIA1mYLBYVX,Mr. Morale & The Big Steppers,2022-05-13,19,album
6VrQTLzzuyGIYjUDe4kAZk,Un Coco,18,78,3.2735333333333334,True,Bad Bunny,95.0,102610644.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
4tYFy8ALRjIZvnvSLw5lxN,Party,11,76,3.7938,True,Bad Bunny,95.0,102571645.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
0LnS7aOdOdI1dNKZqdOLz4,Dua Lipa,5,61,2.2508833333333333,True,Jack Harlow,75.0,4349241.0,N/A,2eE8BVirX9VF8Di9hD90iw,Come Home The Kids Miss You,2022-05-06,15,album
5kVZxyMY1gfdCLiChsfjn1,Yo No Soy Celoso,6,75,3.845066666666667,True,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
44XjoNvtwevktFKjvVe1vH,Andrea,19,77,5.660183333333333,True,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
3SM7uIYEz3v3BGy9RHp7oU,In My Room,1,0,2.96015,False,Chance Peña,70.0,578910.0,N/A,1tI6mIu9HHp0OuD0U0i9AB,In My Room,2022-05-06,1,single
7fPSEiiNsZ5JybOoXLkaZN,My Mind,5,52,3.1806833333333335,False,Suki Waterhouse,68.0,1391888.0,N/A,2ccGlDnYg0D9qAZHDq55Vm,I Can't Let Go,2022-05-06,10,album
31i56LZnwE6uSu3exoHjtB,Neverita,8,78,2.8853166666666668,False,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
5CzixCxDkRXX9mScCmah8O,Un Ratito,5,75,2.948933333333333,True,Bad Bunny,95.0,102571645.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
1dm6z1fWB0cErMszU25dy2,Después de la Playa,2,74,3.84,False,Bad Bunny,95.0,102571645.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
0wihfILRNOwE2156Shezc8,Agosto,22,74,2.31735,True,Bad Bunny,95.0,102536542.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
41oY4WCTj5kccfesTVFnvN,Tarot,7,78,3.9649,True,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
0UvZcEfpzVyx47QsRbjyBz,El Apagón,16,71,3.3636,True,Bad Bunny,95.0,102571645.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
1797zYiX4cKosMH836X9Gt,La Corriente,9,74,3.3061166666666666,True,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,14,82,4.304966666666667,False,Bad Bunny,95.0,102536542.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
6Xom58OOXk2SoU711L2IXO,Moscow Mule,1,83,4.098983333333333,True,Bad Bunny,95.0,102536542.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,3,82,2.9761166666666665,True,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
28GCbKgjlVD9eDmasGbe0T,Me Fui de Vacaciones,20,74,3.0154833333333335,False,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),1,71,3.0484333333333336,True,Doja Cat,86.0,34735147.0,N/A,2Q5DPv9uliinOBSdNooIe3,Vegas (From the Original Motion Picture Soundtrack ELVIS),2022-05-06,1,single
18HOjcvTVV7W8YzBuOsAPS,Un Verano Sin Ti,21,76,2.46905,False,Bad Bunny,95.0,102536542.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
5Eax0qFko2dh7Rl2lYs3bx,Efecto,10,81,3.5510166666666665,True,Bad Bunny,95.0,102536542.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
0oKaKOvtog33LDVkPSd8dX,"A Gift Of A Thistle - From ""Braveheart""",1,37,1.8222166666666666,False,Eric Heitmann,37.0,15732.0,celtic,2n4LAjm6AuhgmJAoayl5iX,"A Gift Of A Thistle (From ""Braveheart"")",2022-05-06,1,single
2uflssWlCaJ6CbTMOsUpNI,Aguacero,12,75,3.5164833333333334,True,Bad Bunny,95.0,102571645.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
71wFwRo8xGc4lrcyKwsvba,Callaita,23,77,4.17555,True,Bad Bunny,95.0,102610644.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
0xbjgV88co01Kw4PmuBdQU,We Can Talk Baby,1,51,3.0698,False,ConKi,61.0,26095.0,N/A,5pnjNZGtnD1q9fXgUnUREM,We Can Talk Baby,2022-05-06,1,single
4d4ZXH4dr5bYfgErHiZCX2,Dos Mil 16,15,76,3.476916666666667,True,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,17,80,4.074066666666667,False,Bad Bunny,95.0,102571645.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,4,83,4.061933333333333,True,Bad Bunny,95.0,102536542.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
2NMjggapJcXXM7WccGEBUO,Enséñame a Bailar,13,76,2.933333333333333,False,Bad Bunny,95.0,102536542.0,"reggaeton, trap latino, urbano latino, latin",3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,2022-05-06,23,album
7IBLt4Qarf4JDLxIQDv2O5,D.M.B.,1,54,4.8601833333333335,True,A$AP Rocky,82.0,17326256.0,rap,1o13E5QES3KCOg85oF0KNa,D.M.B.,2022-05-05,1,single
1ei3hzQmrgealgRKFxIcWn,In The Stars,1,75,3.6068333333333333,False,Benson Boone,83.0,7055537.0,N/A,6dSmXsyGAnFtq048IFhiYd,In The Stars,2022-04-29,1,single
58VTP6KnZs12PcAj5rMJ4W,the fruits,1,65,3.4949666666666666,False,Paris Paloma,66.0,786890.0,N/A,48ssTnnFOCIP17sRaFNqu1,the fruits,2022-04-29,1,single
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),7,82,3.1648833333333335,True,Future,88.0,22675640.0,rap,6tE9Dnp2zInFij4jKssysL,I NEVER LIKED YOU,2022-04-29,16,album
4EoYnF033J1LJiAnHp6V1f,The Nights,1,28,2.159666666666667,False,Ascence,54.0,10450.0,N/A,499QzgI0x5nltc2aHSqJHu,The Nights,2022-04-29,1,single
0sb8ClU3CLoNblxkpmOKzA,Maybe You’re The Problem,1,3,3.1719666666666666,False,Ava Max,77.0,7750481.0,N/A,1dMRk6VwatQfygRRqaWtZg,Maybe You’re The Problem,2022-04-28,1,single
4WCAb7rGU70hyx3m9joKCx,up at night (feat. justin bieber),5,59,3.0371,False,Kehlani,78.0,8667215.0,N/A,1fZRXWVJVe07UcD4GowJ8j,blue water road,2022-04-28,13,album
7EQ53PDO7z8I2StTUP7BA8,Iceland,14,25,1.3741333333333334,False,Robin Carolan,38.0,6898.0,N/A,6BYwH7XRUN5foD9RcDYaQE,The Northman (Original Motion Picture Soundtrack),2022-04-22,43,album
4RF4iaYoM1XBbdvmC6zRtD,Lilith,2,73,4.261816666666666,False,Saint Avangeline,58.0,177128.0,N/A,4p5V21sNL5vwaU4JEvAhjp,Gardener of Eden,2022-04-22,9,album
30XBkzzcubUJLANeXM4D0C,I’m Tired (with Zendaya) - Bonus Track,24,50,3.1323833333333333,False,Labrinth,73.0,3634221.0,N/A,43tSLc6ZxW8TTRLrBO0SU1,EUPHORIA SEASON 2 OFFICIAL SCORE (FROM THE HBO ORIGINAL SERIES),2022-04-22,24,compilation
4icnlpI5IbZcRO9mpixVVW,Where You Are (feat. WILLOW),1,55,2.5617666666666667,True,PinkPantheress,78.0,4759233.0,bedroom pop,1wFiFlS50SnyKPAIcBzAQN,Where you are (feat. WILLOW),2022-04-22,1,single
1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,1,78,2.9406666666666665,False,Stephen Sanchez,71.0,1873452.0,N/A,7ARtQpvnPN2ucbmVHngLOs,Until I Found You (Em Beihold Version),2022-04-22,1,single
4WWqf2Ldy7NxPTdgG5d96C,The King,2,36,1.9526666666666668,False,Robin Carolan,38.0,6898.0,N/A,6BYwH7XRUN5foD9RcDYaQE,The Northman (Original Motion Picture Soundtrack),2022-04-22,43,album
7dSZ6zGTQx66c2GF91xCrb,PROVENZA,1,71,3.5033333333333334,False,KAROL G,87.0,60377470.0,"reggaeton, latin, urbano latino",1wLB2bnCl2m5m9M9g8r93Y,PROVENZA,2022-04-22,1,single
6TpOpsgXwMvm0bSkdq27EC,Gaia,4,12,5.188983333333334,False,King Gizzard & The Lizard Wizard,34.0,1320025.0,"neo-psychedelic, psychedelic rock",4tuqA7qbVsPukqsYPPrcF7,Omnium Gatherum,2022-04-22,16,album
7B9EW6x4jhEb6fuR8tIXYg,The Land of the Rus,9,36,1.7062333333333333,False,Robin Carolan,38.0,6898.0,N/A,6BYwH7XRUN5foD9RcDYaQE,The Northman (Original Motion Picture Soundtrack),2022-04-22,43,album
0MrqfxsQCRWnAtceAmhkAv,Top Of The World,4,33,4.07125,False,Dorothy,53.0,411540.0,southern gothic,258YZ2TUzI1SJBU626eYFc,Gifts From The Holy Ghost,2022-04-22,10,album
1r8ZCjfrQxoy2wVaBUbpwg,THOUSAND MILES,1,64,2.74635,True,The Kid LAROI,79.0,6593079.0,N/A,5x23D06mbAdtkU9N9JrZyf,THOUSAND MILES,2022-04-22,1,single
57numRuLPDSKzLiwf9Q9sO,Valkyrie,32,34,1.1584166666666667,False,Robin Carolan,38.0,6895.0,N/A,6BYwH7XRUN5foD9RcDYaQE,The Northman (Original Motion Picture Soundtrack),2022-04-22,43,album
4O9SCLct6FPveu0y7cxxKO,To the Games,22,21,0.7127,False,Robin Carolan,38.0,6898.0,N/A,6BYwH7XRUN5foD9RcDYaQE,The Northman (Original Motion Picture Soundtrack),2022-04-22,43,album
2rurDawMfoKP4uHyb2kJBt,Te Felicito,1,69,2.8705833333333333,False,Shakira,85.0,39798156.0,latin pop,6gQKAYf3TJM9sppw3AtbHH,Te Felicito,2022-04-21,1,single
7xcU6jomyxCkWHazhRp4W6,PLEASE,1,61,2.6666666666666665,True,Omido,59.0,72278.0,dark r&b,3CdaspeVshcV4SSy4R0N1r,PLEASE,2022-04-20,1,single
1r6qzxz77Tvbrvqd1Q1MIN,Collide (Sped Up Remix),1,64,3.6861333333333333,True,Justine Skye,61.0,956277.0,N/A,3mF3LQfPAiw2gAuj0BrzPG,Collide (Remix Pack),2022-04-19,2,single
27UPUoSlHZUo11BTf5dKeJ,HELP,1,55,2.2666666666666666,False,Isabel LaRosa,71.0,2571784.0,N/A,6CydFdcFJFwqV5yXUR8LRb,HELP,2022-04-15,1,single
6YHDQXIMTpcBHfsUqsvSgx,Cape Cabo,1,21,2.9,False,Player1,30.0,4292.0,N/A,76eaxTAvRMbAlDqP6cQ7zY,Cape Cabo,2022-04-15,2,single
7AYP21Q4qnxw2WxETEvSRb,Memories,1,59,4.146966666666667,False,Conan Gray,79.0,12425448.0,N/A,2W5QlcRZ0zCwFk3pSK6PZd,Memories,2022-04-15,1,single
3vivz6HB6mf5ELpDFjl9Lb,"End Song - from ""We're All Going to the World's Fair"" Soundtrack",12,34,3.4010666666666665,False,Alex G,74.0,3547184.0,N/A,4kRBRBATKhUrKKLmkB9inz,We're All Going to the World's Fair (Original Motion Picture Soundtrack),2022-04-15,12,album
2rY8Gs6QwdvQvx9mbUGRLn,Flatliner,5,38,2.9511,False,Cole Swindell,64.0,2565642.0,"country, acoustic country",3qDHse4s5dUBzClUVcRmdg,Country Summer Vibes,2022-04-15,25,compilation
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,1,8,3.197033333333333,True,Lizzo,68.0,5738825.0,N/A,4JApkbiesQxv5drdEZRlZC,About Damn Time,2022-04-14,1,single
3FkeNbs9Zeiqkr3WkbOiGp,Envolver,1,66,3.2300833333333334,False,Anitta,78.0,13246794.0,"brazilian pop, funk pop, brazilian funk, funk carioca",2TPl41Riu1SDbHoxhCIo2D,Versions of Me,2022-04-12,15,album
1rDQ4oMwGJI7B4tovsBOxc,First Class,1,4,2.8991166666666666,True,Jack Harlow,75.0,4349241.0,N/A,4uVXrwE4aSV2L2aqAHSOXa,First Class,2022-04-08,1,single
5Xg5bGbWHToIMSsqWxOsej,NO ESCAPE,10,54,3.572216666666667,False,HEALTH,57.0,321082.0,"noise rock, industrial, witch house, industrial rock, industrial metal",4pk3IXbfaU0cK7oHuEdbEJ,DISCO4 :: PART II,2022-04-08,12,album
20UK2eUwlRzNuW60gzITuj,This Is A Life,45,47,2.6837,False,Son Lux,49.0,340014.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
3fuyYaLhZ2RoP9eWpvfP1H,A New Kind Of Love - Demo,1,78,4.31785,False,Frou Frou,62.0,343386.0,N/A,484SKRaXGq7m9VV0rmSyeb,A New Kind Of Love (Demo),2022-04-08,1,single
6ATny9d6fJ7O3dbIR3Pknj,Specks Of Time,44,27,2.8230833333333334,False,Son Lux,49.0,340022.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
6uS9K2IQSjfd2QzSBUqv0O,In Another Life,38,43,2.4083,False,Son Lux,49.0,340022.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
4q3MCb3lKLl4zxRyZFjGE2,Opera Fight,26,25,2.283333333333333,False,Son Lux,49.0,340022.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
5Ev6YOpand1Q0biFfpNUdj,Clair de Lune (Pied au Piano),40,35,1.6458333333333333,False,Son Lux,49.0,340022.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
72BP8GgwyHJK1mtZUpgYkm,Let Me Go,43,25,2.0208333333333335,False,Son Lux,49.0,340030.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
3M0Q7Zf7WIWA3DErPigGg8,This Is How I Fight,37,32,2.671466666666667,False,Son Lux,49.0,340022.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
7M5JS9e946uHG6XZ8nMeyw,I Love You,49,24,0.6477166666666667,False,Son Lux,49.0,340022.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
4pjqoQgiGYbAhaN8T8eJGj,Now We’re Cookin’,47,18,2.24135,False,Son Lux,49.0,340030.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
26MJjeJ0NSOQDKeZzrEFMl,hate to be lame,11,66,2.6133,False,Lizzy McAlpine,74.0,1544658.0,N/A,68L5xVV9wydotfDXEik7eD,five seconds flat,2022-04-08,14,album
7EP1xNKQBdzUP3OGK6iHRV,Waymond Cries,16,30,0.6166666666666667,False,Son Lux,49.0,340014.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
6BdTBc4oUViXi5ioBxMKe6,Fence,46,23,3.5930333333333335,False,Son Lux,49.0,340030.0,N/A,6dJKjotJRGEE9rmGgmxDWu,Everything Everywhere All at Once (Original Motion Picture Soundtrack),2022-04-08,49,album
2L9N0zZnd37dwF0clgxMGI,ceilings,8,80,3.0481166666666666,False,Lizzy McAlpine,74.0,1544658.0,N/A,68L5xVV9wydotfDXEik7eD,five seconds flat,2022-04-08,14,album
0ZClN9JcY9c54uDyWz2CWd,Ghost,1,46,2.19125,False,KYANU,56.0,22633.0,"nightcore, hypertechno",6JjNXt6066BWqEP8EjaAt4,Ghost,2022-04-08,1,single
2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),4,68,3.4345,False,Camila Cabello,78.0,35576126.0,N/A,4urxMitPAkjyey14LeuWSX,Familia,2022-04-07,12,album
5EioJrDfnqs6OiCTRxSGn1,Ain't No Grave,1,40,4.002433333333333,False,Anna Calvi,39.0,132370.0,N/A,3T3przz4Szk0vu6RSsncmk,Ain't No Grave,2022-04-05,1,single
4DyfOU0eiwkHIbUT0bU2DX,That's How Horses Are,2,28,2.3926,False,Thom Yorke,57.0,1215070.0,N/A,4zZGOQCObrrQfGazMLy0Q7,5.17 / That's How Horses Are,2022-04-03,2,single
5K3SJuYEkvvrLbzOjPyRi1,BABYDOLL (Speed),1,69,2.6108333333333333,True,Ari Abdul,66.0,754907.0,dark r&b,0qMwROWsV0fT5hBqkH1per,BABYDOLL (Speed),2022-04-01,1,single
4FYWOYqOF9lbb1JcZFDT67,Cool for the Summer - Sped Up (Nightcore),1,57,3.1985333333333332,True,Demi Lovato,77.0,27288825.0,N/A,410MZofhiv240ybaWhUxpc,Cool for the Summer [Sped Up (Nightcore)],2022-04-01,2,single
4zN21mbAuaD0WqtmaTZZeP,Ferrari,1,76,3.1110166666666665,False,James Hype,69.0,494854.0,"house, tech house",6moZ4sNThthUAwCklyuPY8,Ferrari,2022-04-01,1,single
0yp3TvJNlG50Q4tAHWNCRm,Enjoy the Silence,7,77,4.293833333333334,False,Depeche Mode,73.0,7379623.0,"new wave, synthpop, darkwave",0c2eDi1S58XzaqxwOC1FMZ,"Violator | The 12"" Singles",2022-04-01,29,single
66MhEsUuahsQOxNR4RJv9Z,You - Live,15,0,3.0182166666666665,False,Miley Cyrus,81.0,26564677.0,N/A,534enKHcsPhMQOc0TM2yhw,ATTENTION: MILEY LIVE,2022-04-01,20,album
4LRPiXqCikLlN15c3yImP7,As It Was,1,13,2.7883833333333334,False,Harry Styles,80.0,34133561.0,N/A,2pqdSWeJVsXAhHFuVLzuA8,As It Was,2022-03-31,1,single
6HJizCbaqaEQG1eLjn341Z,Hurtless,1,55,3.004566666666667,False,Dean Lewis,75.0,4153847.0,N/A,1WKIR7hhHN1DvJPn09gIST,Hurtless,2022-03-31,1,single
0U1W2LZVUX7qTm7dDpqxh6,When You're Gone,1,67,2.8711,False,Shawn Mendes,81.0,45706269.0,N/A,4EGVr9mSwFPoqvDMkiahJp,When You're Gone,2022-03-31,1,single
131SfRMv57LKf8xtaSt39k,Who Do You Want,1,66,2.3336,False,Ex Habit,59.0,130194.0,dark r&b,3z1PH2HpzbwJ18IVQAKxst,Who Do You Want,2022-03-28,1,single
25wdC7CJmCJPgnKw9rYquJ,maybe (feat. Bring Me The Horizon),3,69,2.83555,True,mgk,78.0,5642365.0,N/A,3sKZHtQoq3tPtkXbT8PJAc,mainstream sellout,2022-03-25,16,album
5QGhOS4dpiSdcwuqnWzpxE,LOOKATME,1,54,3.0385166666666668,False,Jann,50.0,211032.0,N/A,05sLsId1SGFrPDJFf09rrS,Power,2022-03-25,5,single
4pi1G1x8tl9VfdD9bL3maT,Big Energy,4,63,2.8756666666666666,True,Latto,75.0,2338401.0,N/A,4vjE6Rgl5z6K2PhrAtIA7O,777,2022-03-25,13,album
3jwQt00cvkN57H6ZR75W2K,RUNRUNRUN,1,76,2.34585,False,Dutch Melrose,64.0,317426.0,dark r&b,1GyQLjSuRSi6jcnn8YOusV,RUNRUNRUN,2022-03-25,1,single
4jv496BJYJpMijIavxxTqJ,P.A.I.N.,1,0,1.2909333333333333,True,Vida,30.0,21839.0,N/A,4kdVekcWJHpdLrVuftXQIV,P.A.I.N.,2022-03-25,1,single
0QPRDC97rIQB3Jh3hrVJoH,SNAP,1,1,2.9925166666666665,False,Rosa Linn,63.0,467788.0,N/A,4Cv9qCS1q3FDyyRFHGyc1g,SNAP,2022-03-19,1,single
76OGwb5RA9h4FxQPT33ekc,SNAP,1,9,2.9925166666666665,False,Rosa Linn,63.0,467788.0,N/A,4fb1QzgTJpTk9TBjFzjmlR,SNAP,2022-03-19,1,single
1CfuBY3BDdKpooQ9L5zgUc,Cigarettes,3,69,3.792116666666667,True,Juice WRLD,85.0,42528657.0,"melodic rap, emo rap",1typPCwqyXMfFpvDZAyKew,Fighting Demons (Deluxe),2022-03-18,23,album
70AYiGbc4mWZGEqiipBBDb,CANDY,2,64,3.224666666666667,False,ROSALÍA,77.0,8597160.0,latin,6jbtHi5R0jMXoliU2OS0lo,MOTOMAMI,2022-03-18,16,album
6VIYEyjNW71NnIGEduf8D8,Remind Me,1,54,3.51945,False,Tom Grennan,63.0,613768.0,N/A,0fL8J5En5o6sd8vSHAbKGt,Remind Me,2022-03-18,1,single
11M8c9SHQYpd8DOrmcu25k,Beg for You (feat. Rina Sawayama),5,54,2.800883333333333,False,Charli xcx,82.0,6315216.0,"hyperpop, art pop",1QqipMXWzJhr6yfcNKTp8B,CRASH,2022-03-18,12,album
03tkoHY4zggSmNK4SXvHMc,楽しい日常~~ワノ国編~~,9,24,2.032766666666667,False,Kohei Tanaka,40.0,21585.0,anime,0DyIQWyWWthQ3f9xRP1hXa,"ONE PIECE オリジナルサウンドトラック""WANOKUNI""",2022-03-16,59,compilation
1116IjCqwjydbV6V0twTEQ,The Thunder-Fire Dragon Roars,1,28,2.1033333333333335,False,Yasuharu Takanashi,58.0,111922.0,"anime, soundtrack",3ksMU0uVKKlBDqPjmaot0v,FAIRY TAIL SOUNDTRACK ARCHIVES 2009-2013,2022-03-16,181,album
4xAmbn7xiy6wGOs4oaxv70,Call Me Little Sunshine,4,64,4.7377666666666665,False,Ghost,73.0,3770138.0,"metal, hard rock",3fn4HfVz5dhmE0PG24rh6h,IMPERA,2022-03-11,12,album
0HqZX76SFLDz2aW8aiqi7G,Bones,1,76,2.7544,False,Imagine Dragons,85.0,58375520.0,N/A,1Q9SnHWPNEjVM0LrBFvJ1q,Bones,2022-03-11,1,single
06vNG6CiV4k8oNA0wUUAO7,Until I Found You - Piano Version,1,64,3.081583333333333,False,Stephen Sanchez,71.0,1873452.0,N/A,6126tYz1txFtCrM0pDbEhc,Until I Found You (Piano Version),2022-03-11,2,single
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,1,66,3.355566666666667,True,Megan Thee Stallion,76.0,10892928.0,N/A,4qw41n8iWrdR70Ui3hYBPv,Sweetest Pie,2022-03-11,1,single
1TDeDFUYHjZKLsO6bzoVg1,"OPEN A WINDOW (feat. Tyler, The Creator)",2,53,3.6431,True,Rex Orange County,74.0,6737345.0,bedroom pop,2yI4m5Yu2tl8v0It5P9WVz,WHO CARES?,2022-03-11,11,album
1gH1h30wkQdd9zhY3j7a8T,THE SHADE,8,74,3.0251,False,Rex Orange County,74.0,6739016.0,bedroom pop,2yI4m5Yu2tl8v0It5P9WVz,WHO CARES?,2022-03-11,11,album
23CKxEwKWsLs6LD5poGOLM,Over,10,66,3.4568833333333333,True,Lucky Daye,62.0,881274.0,N/A,6eiCnBFhY8yvhLjZzjIsxQ,Candydrip,2022-03-10,17,album
6kPHLqruR1nV94OKtmgOnQ,Waiting For Tonight,1,20,2.1126666666666667,False,Cabuizee,25.0,6886.0,electro house,49fPnv2cBE7CkVT3CTVRPn,Waiting For Tonight,2022-03-04,1,single
